Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	6	1	0	5	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/409-93-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2023-04-27T15:58:31,457+02:00	
2	6	1	0	5	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/409-93-103-610-61-84-412-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2023-04-27T15:58:31,800+02:00	
2	6	1	0	5	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/409-93-103-610-61-84-413-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2023-04-27T15:58:32,033+02:00	
2	7	1	0	1	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/413-92-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-04-27T15:59:24,200+02:00	
2	7	1	0	1	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/413-92-103-610-61-84-412-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-04-27T15:59:24,543+02:00	
2	7	1	0	1	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/413-92-103-610-61-84-413-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-04-27T15:59:24,777+02:00	
2	7	1	0	2	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/414-92-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2023-04-27T15:59:25,463+02:00	
2	7	1	0	2	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/414-92-103-610-61-84-412-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2023-04-27T15:59:25,807+02:00	
2	7	1	0	2	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/414-92-103-610-61-84-413-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2023-04-27T15:59:26,057+02:00	
2	7	1	0	3	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/415-92-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-04-27T15:59:26,680+02:00	
2	7	1	0	3	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/415-92-103-610-61-84-412-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-04-27T15:59:27,023+02:00	
2	7	1	0	3	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/415-92-103-610-61-84-413-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-04-27T15:59:27,273+02:00	
2	7	1	0	4	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/408-92-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2023-04-27T15:59:27,897+02:00	
2	7	1	0	4	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/408-92-103-610-61-84-412-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2023-04-27T15:59:28,227+02:00	
2	7	1	0	4	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/408-92-103-610-61-84-413-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2023-04-27T15:59:28,460+02:00	
2	7	1	0	5	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/86f91c4c-16ba-4e42-84a2-4604391c94ed/409-92-103-610-61-84-415-29.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2023-04-27T15:59:29,130+02:00	
